Molecule Name,MERS-CoV-MPro_fluorescence-dose-response_weizmann: IC50 (uM),MERS-CoV-MPro_fluorescence-dose-response_weizmann: Minh_Protease_MERS_Mpro_pIC50 (calc) (uM)
ASAP-0008374,10.004,5.72
ASAP-0008374,10.004,5.72
ASAP-0008374,10.004,5.72
ASAP-0008374,10.004,5.72
ASAP-0008374,10.004,5.72
ASAP-0008374,10.004,5.72
ASAP-0008374,10.004,5.72
ASAP-0008374,10.004,5.72
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008373,21.392,5.26
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008372,,3.61
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008371,,4.44
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008370,,3.9
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008369,,4.73
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008368,,3.96
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008367,,4.4
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008366,,4.74
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008365,,4.68
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008364,25.016,5.16
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008363,,4.12
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008362,,4.79
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008361,,4.95
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008360,,4.32
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008359,10.005,5.69
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008358,,4.38
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008357,,4.27
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008356,,4.73
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008333,,4.68
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008332,,4.5
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008331,92.852,4.25
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008330,19.598,5.42
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008329,,4.52
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008316,,4.28
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008315,12.535,5.05
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008314,10.102,5.69
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008313,,4.13
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008285,21.568,4.86
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008284,,4.17
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008283,,3.99
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008282,,4.94
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008269,,4.7
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008268,,
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008267,,4.25
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008266,,4.44
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008265,,3.7
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008264,,4.37
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008261,,4.28
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008260,,
ASAP-0008259,2.662,6.34
ASAP-0008259,2.662,6.34
ASAP-0008259,2.662,6.34
ASAP-0008259,2.662,6.34
ASAP-0008259,2.662,6.34
ASAP-0008259,2.662,6.34
ASAP-0008259,2.662,6.34
ASAP-0008259,2.662,6.34
ASAP-0008259,2.662,6.34
ASAP-0008259,2.662,6.34
ASAP-0008259,2.662,6.34
ASAP-0008259,2.662,6.34
ASAP-0008259,2.662,6.34
